	hin	eng	hin_id	eng_id	hin_gloss	eng_gloss	hin_ex	eng_ex	ign
14172	भाग_8	run_4	34657	1926311	सुविधा या प्रबंध के लिए कार्य की अलग की हुई प्रशासनिक इकाई	"[""move fast by using one' s feet, with one foot off the ground at any given time""]"	"""रमन्ना न्याय विभाग में कार्यरत है ।"""	"[""Don' t run--you' ll be out of breath"", 'The children ran to the store']"	True
14173	भाग_8	run_4	34657	2563327	सुविधा या प्रबंध के लिए कार्य की अलग की हुई प्रशासनिक इकाई	['carry out a process or program, as on a computer or a machine']	"""रमन्ना न्याय विभाग में कार्यरत है ।"""	['Run the dishwasher', 'run a new program on the Mac', 'the computer executed the instruction']	True
14174	भाग_8	run_4	34657	2443849	सुविधा या प्रबंध के लिए कार्य की अलग की हुई प्रशासनिक इकाई	['direct or control', ' projects, businesses, etc.']	"""रमन्ना न्याय विभाग में कार्यरत है ।"""	['She is running a relief operation in the Sudan']	True
14175	भाग_8	run_4	34657	2242256	सुविधा या प्रबंध के लिए कार्य की अलग की हुई प्रशासनिक इकाई	['deal in illegally, such as arms or liquor']	"""रमन्ना न्याय विभाग में कार्यरत है ।"""	[]	True
14176	भाग_8	run_4	34657	2421921	सुविधा या प्रबंध के लिए कार्य की अलग की हुई प्रशासनिक इकाई	['set animals loose to graze']	"""रमन्ना न्याय विभाग में कार्यरत है ।"""	[]	True
14177	भाग_8	run_4	34657	2685951	सुविधा या प्रबंध के लिए कार्य की अलग की हुई प्रशासनिक इकाई	['stretch out over a distance, space, time, or scope', ' run or extend between two points or beyond a certain point']	"""रमन्ना न्याय विभाग में कार्यरत है ।"""	"['Service runs all the way to Cranbury', ""His knowledge doesn' t go very far"", 'My memory extends back to my fourth year of life', 'The facts extend beyond a consideration of her personal assets']"	True
14178	भाग_8	run_4	34657	791078	सुविधा या प्रबंध के लिए कार्य की अलग की हुई प्रशासनिक इकाई	['the act of testing something']	"""रमन्ना न्याय विभाग में कार्यरत है ।"""	['in the experimental trials the amount of carbon was measured separately', 'he called each flip of the coin a new trial']	True
14179	भाग_8	run_4	34657	293916	सुविधा या प्रबंध के लिए कार्य की अलग की हुई प्रशासनिक इकाई	['the act of running', ' traveling on foot at a fast pace']	"""रमन्ना न्याय विभाग में कार्यरत है ।"""	['he broke into a run', 'his daily run keeps him fit']	True
14180	भाग_8	run_4	34657	1926311	सुविधा या प्रबंध के लिए कार्य की अलग की हुई प्रशासनिक इकाई	"[""move fast by using one' s feet, with one foot off the ground at any given time""]"	"""रमन्ना न्याय विभाग में कार्यरत है ।"""	"[""Don' t run--you' ll be out of breath"", 'The children ran to the store']"	True
14181	भाग_8	run_4	34657	2066939	सुविधा या प्रबंध के लिए कार्य की अलग की हुई प्रशासनिक इकाई	['move along, of liquids']	"""रमन्ना न्याय विभाग में कार्यरत है ।"""	['Water flowed into the cave', 'the Missouri feeds into the Mississippi']	True
14182	भाग_8	run_4	34657	2647497	सुविधा या प्रबंध के लिए कार्य की अलग की हुई प्रशासनिक इकाई	['continue to exist']	"""रमन्ना न्याय विभाग में कार्यरत है ।"""	['These stories die hard', 'The legend of Elvis endures']	True
14183	भाग_8	run_4	34657	444629	सुविधा या प्रबंध के लिए कार्य की अलग की हुई प्रशासनिक इकाई	['reduce or cause to be reduced from a solid to a liquid state, usually by heating']	"""रमन्ना न्याय विभाग में कार्यरत है ।"""	['melt butter', 'melt down gold', 'The wax melted in the sun']	True
14184	भाग_8	run_4	34657	1143838	सुविधा या प्रबंध के लिए कार्य की अलग की हुई प्रशासनिक इकाई	['pursue for food or sport (as of wild animals)']	"""रमन्ना न्याय विभाग में कार्यरत है ।"""	['Goering often hunted wild boars in Poland', 'The dogs are running deer', 'The Duke hunted in these woods']	True
14185	भाग_8	run_4	34657	2612234	सुविधा या प्रबंध के लिए कार्य की अलग की हुई प्रशासनिक इकाई	['occur persistently']	"""रमन्ना न्याय विभाग में कार्यरत है ।"""	['Musical talent runs in the family']	True
14186	भाग_8	run_4	34657	1525666	सुविधा या प्रबंध के लिए कार्य की अलग की हुई प्रशासनिक इकाई	['perform as expected when applied']	"""रमन्ना न्याय विभाग में कार्यरत है ।"""	"[""The washing machine won' t go unless it' s plugged in"", 'Does this old car still run well?', ""This old radio doesn' t work anymore""]"	True
14187	भाग_8	run_4	34657	2443849	सुविधा या प्रबंध के लिए कार्य की अलग की हुई प्रशासनिक इकाई	['direct or control', ' projects, businesses, etc.']	"""रमन्ना न्याय विभाग में कार्यरत है ।"""	['She is running a relief operation in the Sudan']	True
14188	भाग_8	run_4	10798	1525666	"सुविधा या प्रबंध के लिए कार्य का अलग किया हुआ क्षेत्र:""आप आई:आई:टी"	['perform as expected when applied']	"के किस विभाग में कार्यरत हैं ?"""	"[""The washing machine won' t go unless it' s plugged in"", 'Does this old car still run well?', ""This old radio doesn' t work anymore""]"	True
14189	भाग_8	run_4	10798	1926311	"सुविधा या प्रबंध के लिए कार्य का अलग किया हुआ क्षेत्र:""आप आई:आई:टी"	"[""move fast by using one' s feet, with one foot off the ground at any given time""]"	"के किस विभाग में कार्यरत हैं ?"""	"[""Don' t run--you' ll be out of breath"", 'The children ran to the store']"	True
14190	भाग_8	run_4	10798	2563327	"सुविधा या प्रबंध के लिए कार्य का अलग किया हुआ क्षेत्र:""आप आई:आई:टी"	['carry out a process or program, as on a computer or a machine']	"के किस विभाग में कार्यरत हैं ?"""	['Run the dishwasher', 'run a new program on the Mac', 'the computer executed the instruction']	True
14191	भाग_8	run_4	10798	2443849	"सुविधा या प्रबंध के लिए कार्य का अलग किया हुआ क्षेत्र:""आप आई:आई:टी"	['direct or control', ' projects, businesses, etc.']	"के किस विभाग में कार्यरत हैं ?"""	['She is running a relief operation in the Sudan']	True
14192	भाग_8	run_4	10798	2242256	"सुविधा या प्रबंध के लिए कार्य का अलग किया हुआ क्षेत्र:""आप आई:आई:टी"	['deal in illegally, such as arms or liquor']	"के किस विभाग में कार्यरत हैं ?"""	[]	True
14193	भाग_8	run_4	10798	2421921	"सुविधा या प्रबंध के लिए कार्य का अलग किया हुआ क्षेत्र:""आप आई:आई:टी"	['set animals loose to graze']	"के किस विभाग में कार्यरत हैं ?"""	[]	True
14194	भाग_8	run_4	10798	2685951	"सुविधा या प्रबंध के लिए कार्य का अलग किया हुआ क्षेत्र:""आप आई:आई:टी"	['stretch out over a distance, space, time, or scope', ' run or extend between two points or beyond a certain point']	"के किस विभाग में कार्यरत हैं ?"""	"['Service runs all the way to Cranbury', ""His knowledge doesn' t go very far"", 'My memory extends back to my fourth year of life', 'The facts extend beyond a consideration of her personal assets']"	True
14195	भाग_8	run_4	10798	791078	"सुविधा या प्रबंध के लिए कार्य का अलग किया हुआ क्षेत्र:""आप आई:आई:टी"	['the act of testing something']	"के किस विभाग में कार्यरत हैं ?"""	['in the experimental trials the amount of carbon was measured separately', 'he called each flip of the coin a new trial']	True
14196	भाग_8	run_4	10798	293916	"सुविधा या प्रबंध के लिए कार्य का अलग किया हुआ क्षेत्र:""आप आई:आई:टी"	['the act of running', ' traveling on foot at a fast pace']	"के किस विभाग में कार्यरत हैं ?"""	['he broke into a run', 'his daily run keeps him fit']	True
14197	भाग_8	run_4	10798	1926311	"सुविधा या प्रबंध के लिए कार्य का अलग किया हुआ क्षेत्र:""आप आई:आई:टी"	"[""move fast by using one' s feet, with one foot off the ground at any given time""]"	"के किस विभाग में कार्यरत हैं ?"""	"[""Don' t run--you' ll be out of breath"", 'The children ran to the store']"	True
14198	भाग_8	run_4	10798	2066939	"सुविधा या प्रबंध के लिए कार्य का अलग किया हुआ क्षेत्र:""आप आई:आई:टी"	['move along, of liquids']	"के किस विभाग में कार्यरत हैं ?"""	['Water flowed into the cave', 'the Missouri feeds into the Mississippi']	True
14199	भाग_8	run_4	10798	2647497	"सुविधा या प्रबंध के लिए कार्य का अलग किया हुआ क्षेत्र:""आप आई:आई:टी"	['continue to exist']	"के किस विभाग में कार्यरत हैं ?"""	['These stories die hard', 'The legend of Elvis endures']	True
14200	भाग_8	run_4	10798	444629	"सुविधा या प्रबंध के लिए कार्य का अलग किया हुआ क्षेत्र:""आप आई:आई:टी"	['reduce or cause to be reduced from a solid to a liquid state, usually by heating']	"के किस विभाग में कार्यरत हैं ?"""	['melt butter', 'melt down gold', 'The wax melted in the sun']	True
14201	भाग_8	run_4	10798	1143838	"सुविधा या प्रबंध के लिए कार्य का अलग किया हुआ क्षेत्र:""आप आई:आई:टी"	['pursue for food or sport (as of wild animals)']	"के किस विभाग में कार्यरत हैं ?"""	['Goering often hunted wild boars in Poland', 'The dogs are running deer', 'The Duke hunted in these woods']	True
14202	भाग_8	run_4	10798	2612234	"सुविधा या प्रबंध के लिए कार्य का अलग किया हुआ क्षेत्र:""आप आई:आई:टी"	['occur persistently']	"के किस विभाग में कार्यरत हैं ?"""	['Musical talent runs in the family']	True
14203	भाग_8	run_4	10798	1525666	"सुविधा या प्रबंध के लिए कार्य का अलग किया हुआ क्षेत्र:""आप आई:आई:टी"	['perform as expected when applied']	"के किस विभाग में कार्यरत हैं ?"""	"[""The washing machine won' t go unless it' s plugged in"", 'Does this old car still run well?', ""This old radio doesn' t work anymore""]"	True
14204	भाग_8	run_4	10798	2443849	"सुविधा या प्रबंध के लिए कार्य का अलग किया हुआ क्षेत्र:""आप आई:आई:टी"	['direct or control', ' projects, businesses, etc.']	"के किस विभाग में कार्यरत हैं ?"""	['She is running a relief operation in the Sudan']	True
14205	भाग_8	run_4	34609	1525666	भूमि का वह विशेष टुकड़ा जो घर आदि बनाने के लिए हो	['perform as expected when applied']	"""उसका पंजाब में एक भूखंड है ।"""	"[""The washing machine won' t go unless it' s plugged in"", 'Does this old car still run well?', ""This old radio doesn' t work anymore""]"	True
14206	भाग_8	run_4	34609	1926311	भूमि का वह विशेष टुकड़ा जो घर आदि बनाने के लिए हो	"[""move fast by using one' s feet, with one foot off the ground at any given time""]"	"""उसका पंजाब में एक भूखंड है ।"""	"[""Don' t run--you' ll be out of breath"", 'The children ran to the store']"	True
14207	भाग_8	run_4	34609	2563327	भूमि का वह विशेष टुकड़ा जो घर आदि बनाने के लिए हो	['carry out a process or program, as on a computer or a machine']	"""उसका पंजाब में एक भूखंड है ।"""	['Run the dishwasher', 'run a new program on the Mac', 'the computer executed the instruction']	True
14208	भाग_8	run_4	34609	2443849	भूमि का वह विशेष टुकड़ा जो घर आदि बनाने के लिए हो	['direct or control', ' projects, businesses, etc.']	"""उसका पंजाब में एक भूखंड है ।"""	['She is running a relief operation in the Sudan']	True
14209	भाग_8	run_4	34609	2242256	भूमि का वह विशेष टुकड़ा जो घर आदि बनाने के लिए हो	['deal in illegally, such as arms or liquor']	"""उसका पंजाब में एक भूखंड है ।"""	[]	True
14210	भाग_8	run_4	34609	2421921	भूमि का वह विशेष टुकड़ा जो घर आदि बनाने के लिए हो	['set animals loose to graze']	"""उसका पंजाब में एक भूखंड है ।"""	[]	True
14211	भाग_8	run_4	34609	2685951	भूमि का वह विशेष टुकड़ा जो घर आदि बनाने के लिए हो	['stretch out over a distance, space, time, or scope', ' run or extend between two points or beyond a certain point']	"""उसका पंजाब में एक भूखंड है ।"""	"['Service runs all the way to Cranbury', ""His knowledge doesn' t go very far"", 'My memory extends back to my fourth year of life', 'The facts extend beyond a consideration of her personal assets']"	True
14212	भाग_8	run_4	34609	791078	भूमि का वह विशेष टुकड़ा जो घर आदि बनाने के लिए हो	['the act of testing something']	"""उसका पंजाब में एक भूखंड है ।"""	['in the experimental trials the amount of carbon was measured separately', 'he called each flip of the coin a new trial']	True
14213	भाग_8	run_4	34609	293916	भूमि का वह विशेष टुकड़ा जो घर आदि बनाने के लिए हो	['the act of running', ' traveling on foot at a fast pace']	"""उसका पंजाब में एक भूखंड है ।"""	['he broke into a run', 'his daily run keeps him fit']	True
14214	भाग_8	run_4	34609	1926311	भूमि का वह विशेष टुकड़ा जो घर आदि बनाने के लिए हो	"[""move fast by using one' s feet, with one foot off the ground at any given time""]"	"""उसका पंजाब में एक भूखंड है ।"""	"[""Don' t run--you' ll be out of breath"", 'The children ran to the store']"	True
14215	भाग_8	run_4	34609	2066939	भूमि का वह विशेष टुकड़ा जो घर आदि बनाने के लिए हो	['move along, of liquids']	"""उसका पंजाब में एक भूखंड है ।"""	['Water flowed into the cave', 'the Missouri feeds into the Mississippi']	True
14216	भाग_8	run_4	34609	2647497	भूमि का वह विशेष टुकड़ा जो घर आदि बनाने के लिए हो	['continue to exist']	"""उसका पंजाब में एक भूखंड है ।"""	['These stories die hard', 'The legend of Elvis endures']	True
14217	भाग_8	run_4	34609	444629	भूमि का वह विशेष टुकड़ा जो घर आदि बनाने के लिए हो	['reduce or cause to be reduced from a solid to a liquid state, usually by heating']	"""उसका पंजाब में एक भूखंड है ।"""	['melt butter', 'melt down gold', 'The wax melted in the sun']	True
14218	भाग_8	run_4	34609	1143838	भूमि का वह विशेष टुकड़ा जो घर आदि बनाने के लिए हो	['pursue for food or sport (as of wild animals)']	"""उसका पंजाब में एक भूखंड है ।"""	['Goering often hunted wild boars in Poland', 'The dogs are running deer', 'The Duke hunted in these woods']	True
14219	भाग_8	run_4	34609	2612234	भूमि का वह विशेष टुकड़ा जो घर आदि बनाने के लिए हो	['occur persistently']	"""उसका पंजाब में एक भूखंड है ।"""	['Musical talent runs in the family']	True
14220	भाग_8	run_4	34609	1525666	भूमि का वह विशेष टुकड़ा जो घर आदि बनाने के लिए हो	['perform as expected when applied']	"""उसका पंजाब में एक भूखंड है ।"""	"[""The washing machine won' t go unless it' s plugged in"", 'Does this old car still run well?', ""This old radio doesn' t work anymore""]"	True
14221	भाग_8	run_4	34609	2443849	भूमि का वह विशेष टुकड़ा जो घर आदि बनाने के लिए हो	['direct or control', ' projects, businesses, etc.']	"""उसका पंजाब में एक भूखंड है ।"""	['She is running a relief operation in the Sudan']	True
14222	भाग_8	run_4	3802	1525666	किसी उपकरण का कोई भाग	['perform as expected when applied']	"""कोई भी उपकरण भाग टूट जाने से या किसी भी प्रकार की ख़राबी आ जाने से उपकरण बेकार हो जाता है ।"""	"[""The washing machine won' t go unless it' s plugged in"", 'Does this old car still run well?', ""This old radio doesn' t work anymore""]"	True
14223	भाग_8	run_4	3802	1926311	किसी उपकरण का कोई भाग	"[""move fast by using one' s feet, with one foot off the ground at any given time""]"	"""कोई भी उपकरण भाग टूट जाने से या किसी भी प्रकार की ख़राबी आ जाने से उपकरण बेकार हो जाता है ।"""	"[""Don' t run--you' ll be out of breath"", 'The children ran to the store']"	True
14224	भाग_8	run_4	3802	2563327	किसी उपकरण का कोई भाग	['carry out a process or program, as on a computer or a machine']	"""कोई भी उपकरण भाग टूट जाने से या किसी भी प्रकार की ख़राबी आ जाने से उपकरण बेकार हो जाता है ।"""	['Run the dishwasher', 'run a new program on the Mac', 'the computer executed the instruction']	True
14225	भाग_8	run_4	3802	2443849	किसी उपकरण का कोई भाग	['direct or control', ' projects, businesses, etc.']	"""कोई भी उपकरण भाग टूट जाने से या किसी भी प्रकार की ख़राबी आ जाने से उपकरण बेकार हो जाता है ।"""	['She is running a relief operation in the Sudan']	True
14226	भाग_8	run_4	3802	2242256	किसी उपकरण का कोई भाग	['deal in illegally, such as arms or liquor']	"""कोई भी उपकरण भाग टूट जाने से या किसी भी प्रकार की ख़राबी आ जाने से उपकरण बेकार हो जाता है ।"""	[]	True
14227	भाग_8	run_4	3802	2421921	किसी उपकरण का कोई भाग	['set animals loose to graze']	"""कोई भी उपकरण भाग टूट जाने से या किसी भी प्रकार की ख़राबी आ जाने से उपकरण बेकार हो जाता है ।"""	[]	True
14228	भाग_8	run_4	3802	2685951	किसी उपकरण का कोई भाग	['stretch out over a distance, space, time, or scope', ' run or extend between two points or beyond a certain point']	"""कोई भी उपकरण भाग टूट जाने से या किसी भी प्रकार की ख़राबी आ जाने से उपकरण बेकार हो जाता है ।"""	"['Service runs all the way to Cranbury', ""His knowledge doesn' t go very far"", 'My memory extends back to my fourth year of life', 'The facts extend beyond a consideration of her personal assets']"	True
14229	भाग_8	run_4	3802	791078	किसी उपकरण का कोई भाग	['the act of testing something']	"""कोई भी उपकरण भाग टूट जाने से या किसी भी प्रकार की ख़राबी आ जाने से उपकरण बेकार हो जाता है ।"""	['in the experimental trials the amount of carbon was measured separately', 'he called each flip of the coin a new trial']	True
14230	भाग_8	run_4	3802	293916	किसी उपकरण का कोई भाग	['the act of running', ' traveling on foot at a fast pace']	"""कोई भी उपकरण भाग टूट जाने से या किसी भी प्रकार की ख़राबी आ जाने से उपकरण बेकार हो जाता है ।"""	['he broke into a run', 'his daily run keeps him fit']	True
14231	भाग_8	run_4	3802	1926311	किसी उपकरण का कोई भाग	"[""move fast by using one' s feet, with one foot off the ground at any given time""]"	"""कोई भी उपकरण भाग टूट जाने से या किसी भी प्रकार की ख़राबी आ जाने से उपकरण बेकार हो जाता है ।"""	"[""Don' t run--you' ll be out of breath"", 'The children ran to the store']"	True
14232	भाग_8	run_4	3802	2066939	किसी उपकरण का कोई भाग	['move along, of liquids']	"""कोई भी उपकरण भाग टूट जाने से या किसी भी प्रकार की ख़राबी आ जाने से उपकरण बेकार हो जाता है ।"""	['Water flowed into the cave', 'the Missouri feeds into the Mississippi']	True
14233	भाग_8	run_4	3802	2647497	किसी उपकरण का कोई भाग	['continue to exist']	"""कोई भी उपकरण भाग टूट जाने से या किसी भी प्रकार की ख़राबी आ जाने से उपकरण बेकार हो जाता है ।"""	['These stories die hard', 'The legend of Elvis endures']	True
14234	भाग_8	run_4	3802	444629	किसी उपकरण का कोई भाग	['reduce or cause to be reduced from a solid to a liquid state, usually by heating']	"""कोई भी उपकरण भाग टूट जाने से या किसी भी प्रकार की ख़राबी आ जाने से उपकरण बेकार हो जाता है ।"""	['melt butter', 'melt down gold', 'The wax melted in the sun']	True
14235	भाग_8	run_4	3802	1143838	किसी उपकरण का कोई भाग	['pursue for food or sport (as of wild animals)']	"""कोई भी उपकरण भाग टूट जाने से या किसी भी प्रकार की ख़राबी आ जाने से उपकरण बेकार हो जाता है ।"""	['Goering often hunted wild boars in Poland', 'The dogs are running deer', 'The Duke hunted in these woods']	True
14236	भाग_8	run_4	3802	2612234	किसी उपकरण का कोई भाग	['occur persistently']	"""कोई भी उपकरण भाग टूट जाने से या किसी भी प्रकार की ख़राबी आ जाने से उपकरण बेकार हो जाता है ।"""	['Musical talent runs in the family']	True
14237	भाग_8	run_4	3802	1525666	किसी उपकरण का कोई भाग	['perform as expected when applied']	"""कोई भी उपकरण भाग टूट जाने से या किसी भी प्रकार की ख़राबी आ जाने से उपकरण बेकार हो जाता है ।"""	"[""The washing machine won' t go unless it' s plugged in"", 'Does this old car still run well?', ""This old radio doesn' t work anymore""]"	True
14238	भाग_8	run_4	3802	2443849	किसी उपकरण का कोई भाग	['direct or control', ' projects, businesses, etc.']	"""कोई भी उपकरण भाग टूट जाने से या किसी भी प्रकार की ख़राबी आ जाने से उपकरण बेकार हो जाता है ।"""	['She is running a relief operation in the Sudan']	True
14239	भाग_8	run_4	36172	1525666	वह एजेंसी जो गुप्त बातों का विशेषकर अपराध संबंधी बातों का पता लगाती है	['perform as expected when applied']	"""आतंकवादियों ने कनाडा की खुफिया एजेंसी के कार्यालयों को उड़ाने की योजना भी बनाई थी ।"""	"[""The washing machine won' t go unless it' s plugged in"", 'Does this old car still run well?', ""This old radio doesn' t work anymore""]"	True
14240	भाग_8	run_4	36172	1926311	वह एजेंसी जो गुप्त बातों का विशेषकर अपराध संबंधी बातों का पता लगाती है	"[""move fast by using one' s feet, with one foot off the ground at any given time""]"	"""आतंकवादियों ने कनाडा की खुफिया एजेंसी के कार्यालयों को उड़ाने की योजना भी बनाई थी ।"""	"[""Don' t run--you' ll be out of breath"", 'The children ran to the store']"	True
14241	भाग_8	run_4	36172	2563327	वह एजेंसी जो गुप्त बातों का विशेषकर अपराध संबंधी बातों का पता लगाती है	['carry out a process or program, as on a computer or a machine']	"""आतंकवादियों ने कनाडा की खुफिया एजेंसी के कार्यालयों को उड़ाने की योजना भी बनाई थी ।"""	['Run the dishwasher', 'run a new program on the Mac', 'the computer executed the instruction']	True
14242	भाग_8	run_4	36172	2443849	वह एजेंसी जो गुप्त बातों का विशेषकर अपराध संबंधी बातों का पता लगाती है	['direct or control', ' projects, businesses, etc.']	"""आतंकवादियों ने कनाडा की खुफिया एजेंसी के कार्यालयों को उड़ाने की योजना भी बनाई थी ।"""	['She is running a relief operation in the Sudan']	True
14243	भाग_8	run_4	36172	2242256	वह एजेंसी जो गुप्त बातों का विशेषकर अपराध संबंधी बातों का पता लगाती है	['deal in illegally, such as arms or liquor']	"""आतंकवादियों ने कनाडा की खुफिया एजेंसी के कार्यालयों को उड़ाने की योजना भी बनाई थी ।"""	[]	True
14244	भाग_8	run_4	36172	2421921	वह एजेंसी जो गुप्त बातों का विशेषकर अपराध संबंधी बातों का पता लगाती है	['set animals loose to graze']	"""आतंकवादियों ने कनाडा की खुफिया एजेंसी के कार्यालयों को उड़ाने की योजना भी बनाई थी ।"""	[]	True
14245	भाग_8	run_4	36172	2685951	वह एजेंसी जो गुप्त बातों का विशेषकर अपराध संबंधी बातों का पता लगाती है	['stretch out over a distance, space, time, or scope', ' run or extend between two points or beyond a certain point']	"""आतंकवादियों ने कनाडा की खुफिया एजेंसी के कार्यालयों को उड़ाने की योजना भी बनाई थी ।"""	"['Service runs all the way to Cranbury', ""His knowledge doesn' t go very far"", 'My memory extends back to my fourth year of life', 'The facts extend beyond a consideration of her personal assets']"	True
14246	भाग_8	run_4	36172	791078	वह एजेंसी जो गुप्त बातों का विशेषकर अपराध संबंधी बातों का पता लगाती है	['the act of testing something']	"""आतंकवादियों ने कनाडा की खुफिया एजेंसी के कार्यालयों को उड़ाने की योजना भी बनाई थी ।"""	['in the experimental trials the amount of carbon was measured separately', 'he called each flip of the coin a new trial']	True
14247	भाग_8	run_4	36172	293916	वह एजेंसी जो गुप्त बातों का विशेषकर अपराध संबंधी बातों का पता लगाती है	['the act of running', ' traveling on foot at a fast pace']	"""आतंकवादियों ने कनाडा की खुफिया एजेंसी के कार्यालयों को उड़ाने की योजना भी बनाई थी ।"""	['he broke into a run', 'his daily run keeps him fit']	True
14248	भाग_8	run_4	36172	1926311	वह एजेंसी जो गुप्त बातों का विशेषकर अपराध संबंधी बातों का पता लगाती है	"[""move fast by using one' s feet, with one foot off the ground at any given time""]"	"""आतंकवादियों ने कनाडा की खुफिया एजेंसी के कार्यालयों को उड़ाने की योजना भी बनाई थी ।"""	"[""Don' t run--you' ll be out of breath"", 'The children ran to the store']"	True
14249	भाग_8	run_4	36172	2066939	वह एजेंसी जो गुप्त बातों का विशेषकर अपराध संबंधी बातों का पता लगाती है	['move along, of liquids']	"""आतंकवादियों ने कनाडा की खुफिया एजेंसी के कार्यालयों को उड़ाने की योजना भी बनाई थी ।"""	['Water flowed into the cave', 'the Missouri feeds into the Mississippi']	True
14250	भाग_8	run_4	36172	2647497	वह एजेंसी जो गुप्त बातों का विशेषकर अपराध संबंधी बातों का पता लगाती है	['continue to exist']	"""आतंकवादियों ने कनाडा की खुफिया एजेंसी के कार्यालयों को उड़ाने की योजना भी बनाई थी ।"""	['These stories die hard', 'The legend of Elvis endures']	True
14251	भाग_8	run_4	36172	444629	वह एजेंसी जो गुप्त बातों का विशेषकर अपराध संबंधी बातों का पता लगाती है	['reduce or cause to be reduced from a solid to a liquid state, usually by heating']	"""आतंकवादियों ने कनाडा की खुफिया एजेंसी के कार्यालयों को उड़ाने की योजना भी बनाई थी ।"""	['melt butter', 'melt down gold', 'The wax melted in the sun']	True
14252	भाग_8	run_4	36172	1143838	वह एजेंसी जो गुप्त बातों का विशेषकर अपराध संबंधी बातों का पता लगाती है	['pursue for food or sport (as of wild animals)']	"""आतंकवादियों ने कनाडा की खुफिया एजेंसी के कार्यालयों को उड़ाने की योजना भी बनाई थी ।"""	['Goering often hunted wild boars in Poland', 'The dogs are running deer', 'The Duke hunted in these woods']	True
14253	भाग_8	run_4	36172	2612234	वह एजेंसी जो गुप्त बातों का विशेषकर अपराध संबंधी बातों का पता लगाती है	['occur persistently']	"""आतंकवादियों ने कनाडा की खुफिया एजेंसी के कार्यालयों को उड़ाने की योजना भी बनाई थी ।"""	['Musical talent runs in the family']	True
14254	भाग_8	run_4	36172	1525666	वह एजेंसी जो गुप्त बातों का विशेषकर अपराध संबंधी बातों का पता लगाती है	['perform as expected when applied']	"""आतंकवादियों ने कनाडा की खुफिया एजेंसी के कार्यालयों को उड़ाने की योजना भी बनाई थी ।"""	"[""The washing machine won' t go unless it' s plugged in"", 'Does this old car still run well?', ""This old radio doesn' t work anymore""]"	True
14255	भाग_8	run_4	36172	2443849	वह एजेंसी जो गुप्त बातों का विशेषकर अपराध संबंधी बातों का पता लगाती है	['direct or control', ' projects, businesses, etc.']	"""आतंकवादियों ने कनाडा की खुफिया एजेंसी के कार्यालयों को उड़ाने की योजना भी बनाई थी ।"""	['She is running a relief operation in the Sudan']	True
14256	भाग_8	run_4	503	1525666	किसी जीव के शरीर का बाहरी भाग जो नग्न आँखों से दिखाई देता है	['perform as expected when applied']	"""हाथ एक बाह्य अंग है ।"""	"[""The washing machine won' t go unless it' s plugged in"", 'Does this old car still run well?', ""This old radio doesn' t work anymore""]"	True
14257	भाग_8	run_4	503	1926311	किसी जीव के शरीर का बाहरी भाग जो नग्न आँखों से दिखाई देता है	"[""move fast by using one' s feet, with one foot off the ground at any given time""]"	"""हाथ एक बाह्य अंग है ।"""	"[""Don' t run--you' ll be out of breath"", 'The children ran to the store']"	True
14258	भाग_8	run_4	503	2563327	किसी जीव के शरीर का बाहरी भाग जो नग्न आँखों से दिखाई देता है	['carry out a process or program, as on a computer or a machine']	"""हाथ एक बाह्य अंग है ।"""	['Run the dishwasher', 'run a new program on the Mac', 'the computer executed the instruction']	True
14259	भाग_8	run_4	503	2443849	किसी जीव के शरीर का बाहरी भाग जो नग्न आँखों से दिखाई देता है	['direct or control', ' projects, businesses, etc.']	"""हाथ एक बाह्य अंग है ।"""	['She is running a relief operation in the Sudan']	True
14260	भाग_8	run_4	503	2242256	किसी जीव के शरीर का बाहरी भाग जो नग्न आँखों से दिखाई देता है	['deal in illegally, such as arms or liquor']	"""हाथ एक बाह्य अंग है ।"""	[]	True
14261	भाग_8	run_4	503	2421921	किसी जीव के शरीर का बाहरी भाग जो नग्न आँखों से दिखाई देता है	['set animals loose to graze']	"""हाथ एक बाह्य अंग है ।"""	[]	True
14262	भाग_8	run_4	503	2685951	किसी जीव के शरीर का बाहरी भाग जो नग्न आँखों से दिखाई देता है	['stretch out over a distance, space, time, or scope', ' run or extend between two points or beyond a certain point']	"""हाथ एक बाह्य अंग है ।"""	"['Service runs all the way to Cranbury', ""His knowledge doesn' t go very far"", 'My memory extends back to my fourth year of life', 'The facts extend beyond a consideration of her personal assets']"	True
14263	भाग_8	run_4	503	791078	किसी जीव के शरीर का बाहरी भाग जो नग्न आँखों से दिखाई देता है	['the act of testing something']	"""हाथ एक बाह्य अंग है ।"""	['in the experimental trials the amount of carbon was measured separately', 'he called each flip of the coin a new trial']	True
14264	भाग_8	run_4	503	293916	किसी जीव के शरीर का बाहरी भाग जो नग्न आँखों से दिखाई देता है	['the act of running', ' traveling on foot at a fast pace']	"""हाथ एक बाह्य अंग है ।"""	['he broke into a run', 'his daily run keeps him fit']	True
14265	भाग_8	run_4	503	1926311	किसी जीव के शरीर का बाहरी भाग जो नग्न आँखों से दिखाई देता है	"[""move fast by using one' s feet, with one foot off the ground at any given time""]"	"""हाथ एक बाह्य अंग है ।"""	"[""Don' t run--you' ll be out of breath"", 'The children ran to the store']"	True
